crew_id,gender,crew_name
1791519,non-binary,Lindsay Marcus
213438,male,Kenny Bee
196157,non-binary,Joseph Breen
1209258,non-binary,Samuel James Larsen
130791,male,John Lyde
130792,non-binary,Adam Abram
929107,male,Anthony Straga
1598183,non-binary,John Lyde
119819,male,Anurag Basu
1084817,non-binary,Shajith Koyeri
1338513,non-binary,Sanjeev Dutta
1823095,non-binary,Tani Basu
1462712,non-binary,Paquito del Bosco
1296445,non-binary,Ben Collins
1327160,non-binary,Jeremy Hindle
1016214,non-binary,Kleber Mendonça Filho
1016215,non-binary,Pedro Sotero
1016217,non-binary,Catarina Apolônio
1016218,non-binary,Ricardo Cutz
1016221,non-binary,Pablo Lamar
1016222,non-binary,Carlos Montenegro
1016223,non-binary,Gera Vieira
1016224,non-binary,Nicolas Hallet
1016225,non-binary,Simone Dourado
1016226,non-binary,DJ Dolores
1016227,non-binary,Emilie Lesclaux
1016228,non-binary,Daniel Aragão
1016229,non-binary,Juliano Dornelles
1016230,non-binary,João Maria
1016231,non-binary,Brenda da Mata
1016232,non-binary,Renato Pimentel
1016233,non-binary,Marcos Freire
1016235,non-binary,Ingrid Mata
1091347,non-binary,Chris Sullivan
1074666,male,Jeff Orlowski
1074667,male,Davis Coombe
1341530,non-binary,James Billmaier
1341532,non-binary,David J. Cornfield
1341533,non-binary,Linda A. Cornfield
989692,male,Matthew Hannam
1081445,male,Brandon Cronenberg
1179436,non-binary,Andrea Raffaghello
1179437,non-binary,Cynthia Graves
1179442,non-binary,Patrick Antosh
1179444,non-binary,Terry Banting
1500500,non-binary,Kevin Krikst
1500501,non-binary,Fraser Ash
1867,non-binary,Auguste Lumière
1868,non-binary,Louis Lumière
41029,male,Bernard Campan
59031,male,Didier Bourdon
1296174,non-binary,Michel Lengliney
144818,non-binary,Chris Hartwill
1017791,male,Bill Grishaw
1017820,male,Malachi Smyth
1017821,male,Sven Hughes
1086319,non-binary,Istvan Bolla
1388869,non-binary,Richard Ollosson
1423712,non-binary,Julie Daly-Wallman
1426334,non-binary,Buster Reeves
1426339,non-binary,Rachael Webb-Crozier
1441666,non-binary,David Craig
1454502,non-binary,Nicola Moroney
1454503,non-binary,Sian Wilson
1454504,non-binary,Naomi Cripps
1454505,non-binary,Aisling Toner
1454506,non-binary,Colin Holmes
1454507,non-binary,Kevin McCabe
1454508,non-binary,Niall McEvoy
1454509,non-binary,Pietro Dalmasso
1454510,non-binary,Stan Fiferman
1454511,non-binary,Derek Hehir
1454513,non-binary,Jane Ellis
1454514,non-binary,Stephen Coren
1454515,non-binary,Helen Sloan
1454516,non-binary,Robert Boake
1346112,non-binary,Gregory P. Cimino III
1346114,non-binary,Adam Duritz
1346115,non-binary,Tom Gardner
1346116,non-binary,Matthew Pritzker
1421267,non-binary,Françoise Garnault
1492215,non-binary,Pierre Cardin
1621311,non-binary,Micheline Rozan
1621312,non-binary,Claude Farny
1621313,non-binary,Marcelle Pluet
1906873,non-binary,Gary Graver
1906874,non-binary,Marty Roth
1906875,non-binary,Juergen Hellwig
130292,non-binary,Fumio Moriya
1050610,non-binary,Shûichi Okita
1307316,non-binary,Takashi Sato
1561336,non-binary,Miyuki Satô
65814,non-binary,Barry Brooker
526180,non-binary,Jessica Navran
930983,male,David Barber
1111421,non-binary,Kenneth Skoglund
1111431,non-binary,Tom O'Connor
1113448,non-binary,Lowell Cauffiel
1113449,non-binary,Brandt Andersen
1113450,male,Martin Blencowe
1113451,non-binary,Michael Blencowe
1181371,non-binary,Taylor Mahony
1305960,non-binary,David Kitchens
1336440,non-binary,John DeVay
1383822,non-binary,Troy Morgan
1404190,non-binary,Karri Farris
1407738,non-binary,Michael Stumpf
1414154,non-binary,Christy Hebert Crouch
1415084,non-binary,Michael F. LeBlanc Jr.
1415086,non-binary,Sean Gray
1415093,non-binary,Sebastian Perez-Burchard
1431565,non-binary,Alex Clark
1442530,non-binary,Gonzalo Espinoza
1442531,non-binary,Adam Cambre
1442533,non-binary,Nate Jess
1442536,non-binary,Drew Langhart
1442547,non-binary,Kasey C. Bazil
1442548,non-binary,Dusty Wilson
928444,non-binary,Isaac Marion
189331,non-binary,Laurie Webb
928447,non-binary,Bruna Papanadrea
928449,non-binary,Cori Shepherd Stern
1668459,non-binary,Jaymes Thompson
1128521,non-binary,Antonio D'Ambrosio
108058,non-binary,Bernard Floch
111312,non-binary,Wassim Béji
1010060,non-binary,Alexandre Courtès
1018106,male,S. Craig Zahler
1122404,non-binary,Nathalie De Hen
1130730,male,Paul Rouschop
1130744,male,Christophe Chassol
1130745,non-binary,Laurent Tangy
1148913,non-binary,Doriane Flamand
1367647,non-binary,Anne Moralis
1478208,non-binary,Michaël Bier
1553765,non-binary,Emilie Chatel
1553769,non-binary,Karima Saïdi
1553770,non-binary,Florence Thonet
1347177,non-binary,Morgan Sportes
144257,male,Marc Esposito
1096442,non-binary,Nicolas Lhermitte
1096445,non-binary,Yuko Takahashi
1096446,non-binary,Stéphane De Rocquigny
930713,non-binary,Marialy Rivas
1161645,non-binary,Sebastián Sepúlveda
1161646,non-binary,Camila Gutiérrez
1161649,non-binary,Moira Miller
1161650,non-binary,Polin Garbizu
1108802,male,Mukesh Chhabra
1389933,non-binary,Niharika Khan
118731,non-binary,Han Xiao-Li
1173217,non-binary,Zhang Da-Jun
1173796,non-binary,Su Xiao-Wei
1173797,non-binary,Shirley Lau Yim-Ngo
1173798,non-binary,Lu Hui-Jun
1173799,non-binary,Xiong Guo-Xiang
1173800,non-binary,Cheng Wei-Dong
1173802,non-binary,Albert Lee Nga-Bok
1173803,non-binary,Chen Guo-Ying
967484,male,David Buelow
1097989,non-binary,Damian O'Donnell
1165329,male,Chris A. Peterson
1199840,male,Shane Daly
1320908,non-binary,Brenda Shenher
1393857,male,D. Chris Smith
1548120,non-binary,Sean Heissinger
1700888,non-binary,Layton Burton
1835186,non-binary,Jill Demaer
1835190,non-binary,Trevor Cunningham
1835191,non-binary,Norm Daschle
1835192,non-binary,Brentyn Krekoski
1835193,non-binary,Carl Grana
1835198,male,Daniel Ford Beavis
1835199,non-binary,Andrea Baker-Fraser
1562505,non-binary,Susan De Laval
1562516,non-binary,Ron Ziskin
1562517,non-binary,David J. Collins
1562527,non-binary,Dierdre Horgan
1562529,male,William Butler
86450,non-binary,Nathalie Langlade
83185,non-binary,Diane Bertrand
78440,non-binary,Beth Gibbons
1180170,non-binary,Yoko Ogawa
1180173,non-binary,Bénédicte Mellac
1180174,non-binary,Gilles Vacar
101744,male,Michael Macready
1308452,non-binary,Arch Archambault
1079368,male,Rick Alverson
1111444,non-binary,Colm O'Leary
1301273,non-binary,Robert Donne
87550,male,Vishal Bhardwaj
1041416,non-binary,Ruskin Bond
112752,male,Kim Yong-gyun
239789,non-binary,Ma Sang-Ryeol
239790,non-binary,Minkyeong Shin
239791,non-binary,ChangGil Shin
239792,non-binary,Kwang-su Kim
1286832,non-binary,Wolfgang von Schiber
1360898,non-binary,Daniel Carillo
1706391,non-binary,Remo Odevaine
1831087,non-binary,Velisar Kresteff
1831088,non-binary,Dezsõ Jutasi
1831090,non-binary,David Klein
1372914,non-binary,S.C. Chapman
1650423,non-binary,Clelhio Favretto
129826,non-binary,Takuji Kitamura
1065318,non-binary,Tatsuhiko Takimoto
928595,non-binary,James Weaver
136940,non-binary,André Pieyre de Mandiargues
185060,male,Ronald Duncan
1144921,male,William Sassoon
856440,non-binary,Michael Mohan
1191975,non-binary,Hrishikesh Hirway
1201085,non-binary,Jeffrey Brown
1397713,non-binary,Mirren Gordon-Crozier
1588422,non-binary,Cindy Chao
1588423,non-binary,Michele Yu
1675340,non-binary,Elisha Christian
1801546,non-binary,Laura Webb
1801547,non-binary,Christian Masini
1056052,non-binary,Lee Child
1272963,non-binary,George A. Weimerskirch
1544666,non-binary,Denise Luiso
1544667,non-binary,Nancy Keslar
6487,male,Richard Roundtree
22383,male,Franco Nero
237405,female,Lady Gaga
963669,female,Shannon McIntosh
1003189,female,Pilar Savone
1345627,non-binary,Mandi Dillin
1367510,non-binary,Lauri Mills
1424897,non-binary,Lauren Abiouness
1424907,non-binary,Julie Stark
1424911,non-binary,Kei Rowan-Young
1516962,male,Mark Amos
1226294,non-binary,Paula Pell
1459254,non-binary,David L. Bertman
1019955,non-binary,Shyam Ramsay
1019956,non-binary,Tulsi Ramsay
1019957,non-binary,Sayeed Sultan
1019958,non-binary,Y.V. Tyagi
1119358,non-binary,Dirk Campbell
1119359,non-binary,Mycal Miller
1119360,non-binary,John Wolskel
1388418,non-binary,Dorothy Barkley
1813406,non-binary,Bud David
210187,non-binary,Dominique Garnier
1361784,non-binary,Olga Berluti
1582938,non-binary,Alain Wisniak
1582939,non-binary,Bohdan Paczowski
240008,non-binary,Yoshihiro Ishikawa
172805,non-binary,Paul Norman
1381783,non-binary,Sven Davison
84804,male,Brett Turnbull
1001707,non-binary,Martin Lord Ferguson
1308605,non-binary,Sparka Lee Hall
231713,male,Cameron Mackintosh
231716,male,Claude-Michel Schönberg
1337393,non-binary,Gary Jopling
1337400,non-binary,Joel Belsham
1337401,non-binary,Annika Hellgren
1337402,non-binary,David Herbert
1337403,non-binary,Peter Hooper
1337404,non-binary,Jody King
1337420,non-binary,Robert Houston
1337421,non-binary,Dean Moran
1337423,non-binary,Liam Steel
231709,non-binary,Alain Boublil
101191,non-binary,Cesare Canevari
932427,non-binary,Nicholas Ozeki
932428,non-binary,Nicholas Ozeki
1190788,non-binary,Burt Cole
221607,male,Chris Colfer
1301688,non-binary,Lawrence M. Kopeikin
1301689,non-binary,Mia Chang
133359,male,Burnie Burns
1132126,non-binary,Paul Owens
17312,male,Paul Shapiro
946915,male,Peter Sadowski
1256815,non-binary,James LaRosa
1396398,non-binary,Michael Alan Brierley
1396400,non-binary,Birrie le Roux
1396401,non-binary,Egbert Kruger
1396402,non-binary,Jayne Forbes
1396409,non-binary,Mike Brooks
1396416,non-binary,Niel Wray
1396419,non-binary,Ria Van Heerden
80286,non-binary,Martin Kunert
17272,male,David Semel
80288,male,Andrew Rose
124739,male,Tony Martinelli
353809,male,Gordon Kay
1344291,non-binary,Tom Connors Jr.
1611279,male,Tom McCrory
86626,male,Aziz Ansari
147113,male,Jason Woliner
99898,male,David Chase
107622,non-binary,Steven Van Zandt
1533099,non-binary,Elizabeth Feldbauer
1340898,non-binary,Christoph Daniel
1340899,non-binary,Marc Schmidheiny
1340900,non-binary,Dario Suter
1409768,non-binary,Andreas Petrides
1531843,non-binary,Thorsten Schumacher
1531844,non-binary,Dickon Stainer
30058,male,Steven C. Miller
1116277,non-binary,John G. Carbone
1116279,non-binary,Thomas M. Kastelz
1116280,non-binary,Kevin Riepl
1234099,non-binary,Adam Goldworm
1281265,non-binary,Edmund Mokhtarian
1281266,non-binary,Edward Mokhtarian
1281267,non-binary,Steve Ruff
1281268,non-binary,Maureen Petkau
46280,male,Antoine de Caunes
225142,non-binary,Philippe de Chauveron
228333,non-binary,Oulage Abour
1169739,non-binary,Yannick Bernard
148159,non-binary,Frank Oreb
227129,non-binary,Art Fitzpatrick
572069,male,John F. Reed
577501,non-binary,Jack Harbaugh
1060531,non-binary,George de Beeson
1060532,non-binary,John Noel Tucker
1060535,non-binary,Walt Kelly
1060536,non-binary,Paul B. Kossoff
1203447,non-binary,Al Perkins
1506812,non-binary,Fred Madison
1538323,non-binary,Paul Murry
102833,non-binary,Irvin Berwick
545315,non-binary,John Buckley
545317,non-binary,Lawrence Foldes
1039563,non-binary,Craig Muckler
1039564,non-binary,Thomas Singer
1073965,non-binary,Tom Singer
1134861,non-binary,William DeDiego
1295847,non-binary,Dan Perry
1850486,non-binary,Joyce Peterson
1303294,non-binary,Lars Swanberg
1308593,non-binary,Tomas Dyfverman
1308596,female,Margit Nordqvist
1641443,non-binary,Alfred Janson
55728,non-binary,Václav Vorlíček
822754,male,Ján Chaloupek
1191856,non-binary,Adolf Nacházel
1619400,non-binary,Jaroslav Pour
1690331,non-binary,Karel Postrehovsky
1690332,non-binary,Miloslav Procházka
937340,male,Harold Cronk
1103698,male,John Hagee
120529,male,Hamilton MacFadden
1465377,non-binary,Russell Patterson
1374801,non-binary,Fidel LaBarba
1374802,non-binary,Muriel Dennison
1003939,non-binary,Didar Domehri
1016314,non-binary,Isabelle Glachant
1016330,non-binary,Lao Ni
1016332,non-binary,Dong Jingsong
233485,non-binary,Denis Thybaud
1211574,non-binary,Nasser Hashemzadeh
29221,female,Brittany Snow
63168,male,Zak Kilberg
64407,female,Ivy Isenberg
74957,male,Andre Royo
543842,male,David Guy Levy
1324033,non-binary,Daniel Hunt
1324034,non-binary,Steven Capitano Calitri
1324035,non-binary,Josh Schaeffer
1324037,non-binary,Rene Sekula
1324038,non-binary,Christopher Eckerdt
1324039,non-binary,Jenny Shields
1324040,non-binary,Hector Tinoco
1324041,non-binary,Morgan Conrad
1324042,non-binary,Maura Anderson
1018992,male,Vikram Gandhi
1075532,non-binary,Bryan Carmel
1075533,non-binary,Brendan Colthurst
1132595,non-binary,Patricia Louisianna Knop
1285495,non-binary,Edith Kneipple Roberts
1038013,non-binary,Patrick White
101868,non-binary,Erik Anjou
936708,non-binary,Rick Glassman
21253,male,John A. Curtis
21255,non-binary,Alan M. Trow
44919,male,Marc Akerstream
100369,non-binary,John Eyres
104908,male,Lloyd A. Simandl
140254,non-binary,Michael Mazo
186064,non-binary,Stephen Lister
935251,non-binary,Edward Kovach
1000753,male,Greg Derochie
1063975,non-binary,Braun Farnon
1090573,non-binary,Chris Little
1155148,non-binary,Glenn Patterson
1269245,male,Geoff Griffith
1392257,non-binary,Derek A Whelan
1392258,non-binary,Janice Roe
1392259,non-binary,Donald Riggan
1392260,non-binary,Liza Deyrmenjian
1392261,non-binary,Susan Miletic
1392262,non-binary,Jeffrey Butterworth
1392263,non-binary,Roger Humphries
1392264,non-binary,Marion Malone
1392265,non-binary,Steve Granger
1392266,non-binary,Jean Christopher
1522883,non-binary,John Proust
1522884,non-binary,A. William Smyth
1522885,non-binary,James R. Westwell
1522886,non-binary,Van Rieben
1522887,non-binary,Krish Mani
1522888,female,Carin Berger
1272590,female,Olivia Mears
1676191,female,Ira Proctor
1676192,male,Riccardo Goncalves
1332521,male,Marco Cappetta
1676194,non-binary,Malou Magnusson
1676195,female,Karen Sanquist
86817,non-binary,Jeffrey Pratt Gordon
1250686,non-binary,Zane
1452230,non-binary,Lorraine Coppin
1452231,non-binary,Andrea C. Brotherton
1452232,non-binary,Talya Melvey
1452233,female,Denise Tunnell
1452234,non-binary,Keitric Starks
572711,non-binary,Sheldon Reynolds
577613,non-binary,Bertil Palmgren
577614,non-binary,Paul Durand
577615,non-binary,Maurice Petri
1135818,non-binary,Joe Barber
1135819,non-binary,Mary Patel
236551,non-binary,Marc Goldstein
140908,male,Joey Figueroa
105168,male,Tony Kayden
1061166,non-binary,Scott Willis
28523,male,Dietrich Brüggemann
42930,non-binary,Anna Brüggemann
91627,female,Sara Endsley
1779380,non-binary,Michel Gagnon
139153,non-binary,Max Giwa
139156,non-binary,Dania Pasquini
139157,female,Jane English
1014489,male,Richard Bullock
1127662,non-binary,Arnab Banerji
1058164,non-binary,Rita Antonelli
230157,non-binary,Dominic Burns
568712,non-binary,Damir Lukacevic
1028476,non-binary,Gabi Blauert
1237412,male,Marc Warren
1269586,non-binary,Pauliina Hulkko
1269587,non-binary,jouni nikkanen
1269588,non-binary,Matti Paunio
1269589,non-binary,Kai Raumonen
1269590,non-binary,Mika Siltala
933747,non-binary,Tomáš Luňák
454818,non-binary,Alejandro Brugués
1300690,non-binary,Laura Alvea
1408443,non-binary,Derubín Jácome
1450242,non-binary,Lara Sastre
1450243,non-binary,Alejandro Tovar
1450245,non-binary,Mercedes Cantero
1450246,non-binary,Claudia Calviño
1450247,non-binary,Inti Herrera
147483,female,Melissa Carter
935718,non-binary,Stu Gibbs
1036815,female,Ronna Gradus
1036816,female,Jill Bauer
1038655,non-binary,Damon Russell
13242,male,Paul Giamatti
287668,non-binary,Andy Meyers
305663,non-binary,Todd Jeffery
424548,male,Donald Milne
463602,non-binary,Mike Gioulakis
576216,non-binary,Brad Baruh
576218,non-binary,Roman Perez
576219,non-binary,Dylan Brander
576220,non-binary,Patrick William Muller
576221,non-binary,Dwayne Burgess
1043877,non-binary,Craig Teper
77341,male,David Lickley
1012019,male,Drew Fellman
1012020,non-binary,Mark Voyce
94244,non-binary,Alan G. Markowitz
1012026,non-binary,Gina Guia
1012027,non-binary,Frederick Galdikas
1449223,non-binary,Jill Ferguson
111283,non-binary,W.L. Bagier
126654,non-binary,Jason H. Bernie
173427,male,Scott Smith Miller
888144,female,Whitney Smith
1051891,male,Adam Bardach
1069688,non-binary,Thomas Golubic
592759,non-binary,Scott Colthorp
1024813,non-binary,Adi Lavy
1024814,non-binary,Maya Stark
224539,non-binary,Christian Foster
983744,female,Lisa Palattella
1044951,female,Beverly Kopf
1045994,female,Bobbie Birleffi
1056228,male,Richard Bever
1056229,female,Rhonda Eiffe
1056230,non-binary,Paul Mailman
1056231,non-binary,Bill Marino
152456,non-binary,Sarah Burns
222460,male,Michael Kiely
1329938,non-binary,Heather R. Dumas
1345613,non-binary,Melanie Mascioli
1412306,non-binary,Tineka Becker
1412307,non-binary,Doug Fick
1412309,non-binary,Eulyn Womble
1412310,non-binary,Vincent Gideon
1412311,non-binary,Donna M. Premick
1412312,non-binary,Caleb Womble
1412313,non-binary,Katie Macomber
1412315,non-binary,John S. Fore
1412316,non-binary,Drew Monahan
1412318,non-binary,Dan Post
1412319,non-binary,Darin Heinis
1412322,non-binary,Yaron Yashinski
1412325,non-binary,Jules Labarthe
1412327,non-binary,Jim McKinney
1412329,non-binary,Mike Tyson
1412331,non-binary,Iliana Sanchez
1412332,non-binary,James Bladon
1412334,non-binary,Stephen Edward Austin
1412335,non-binary,Amy A. Blanc
1412336,male,Doug Nicely
553061,non-binary,Shun Nakahara
1066210,non-binary,Akimi Yoshida
1080990,non-binary,Erika Seki
1009255,non-binary,Jason Trost
1355664,non-binary,David Thompson
1016133,non-binary,Jacob Krupnick
932318,male,Pablo Giorgelli
976674,non-binary,Diego Poleri
1506959,non-binary,María Astrauskas
25601,non-binary,Lowell Peterson
93231,non-binary,Robert J. Wilson
167165,male,Arvin Brown
1214731,non-binary,Greg Klein
1342243,non-binary,Joe Stone
1773066,non-binary,Tony Lipin
1773067,female,Denise Martinez
1773068,non-binary,Wes Irwin
1773071,female,Meredith Morton
1773072,non-binary,Shaun Gavin
97704,male,Gil Bettman
97705,male,Stuart Paul
97706,male,Anthony Foutz
1364179,female,Dorothy Koster Paul
1325981,male,Jon Greene
106730,male,Branscombe Richmond
124905,non-binary,Jess Manafort
554342,non-binary,Jacob Rosenberg
1050654,male,Max Leitman
1050655,non-binary,Jay Pollak
1113562,non-binary,Bret Anthony Johnston
1113563,non-binary,Darryl Franklin
1113564,non-binary,Ray Ibe
1113566,non-binary,Michael J. Mailis
1113567,non-binary,Mouse McCoy
1113568,non-binary,Hana Ripperger-Suhler
202179,non-binary,Peter R. Newman
566916,non-binary,Pascal Rémy
566917,non-binary,Kafka
225889,non-binary,Corentin Julius
225890,non-binary,Alexandre Castagnetti
112531,non-binary,Jason Yanuzzi
218637,non-binary,Robert Crombie
938232,non-binary,Masha Solovyova
1054391,non-binary,Maksim Korostyshevsky
1070871,male,Alexandre Coscas
1070872,male,Joe Kelbley
1073676,non-binary,Nikolai Ryabtsev
1073747,female,Natalya Sokolova
1319194,non-binary,Alla Petelina
1084905,non-binary,Keishi Ohtomo
1084906,male,Nobuhiro Watsuki
38920,non-binary,Richard Cunin
38921,non-binary,Jean-Philippe Abril
1175167,non-binary,Adeline Yoyotte
71712,male,Steve Yeaman
1043440,female,Devon Ogden
1064438,male,Mark Putnam
1122286,non-binary,Nir Paniry
1122287,non-binary,Nir Paniry
1202677,non-binary,Sami Martin Sarmiento
1286560,non-binary,Jennifer Giron
1437872,non-binary,Seth Boston
1437875,non-binary,Hunter Pendleton
